place_original	pop	id	id2	place	
2110066 Gamcheon 2(i)-dong	8039	2110066	2110066	Gamcheon 2(i)-dong	
3601055 Sanjeong-dong	8035	3601055	3601055	Sanjeong-dong	
3901057 Yongdam 1(il)-dong	8018	3901057	3901057	Yongdam 1(il)-dong	
3111055 Gwacheon-dong	8016	3111055	3111055	Gwacheon-dong	
3811458 Hapseong 1(il)-dong	7971	3811458	3811458	Hapseong 1(il)-dong	
3503031 Osan-myeon	7958	3503031	3503031	Osan-myeon	
3402011 Yugu-eup	7944	3402011	3402011	Yugu-eup	
3119134 Wonsam-myeon	7937	3119134	3119134	Wonsam-myeon	
2403052 Bangnim 1(il)-dong	7926	2403052	2403052	Bangnim 1(il)-dong	
3702068 Hwango-dong	7923	3702068	3702068	Hwango-dong	
3119132 Namsa-myeon	7917	3119132	3119132	Namsa-myeon	
2102059 Bumin-dong	7913	2102059	2102059	Bumin-dong	
2231031 Gachang-myeon	7912	2231031	2231031	Gachang-myeon	
3708054 Gyerim-dong	7877	3708054	3708054	Gyerim-dong	
3703011 Apo-eup	7871	3703011	3703011	Apo-eup	
3742038 Hupo-myeon	7848	3742038	3742038	Hupo-myeon	
2505061 Moksang-dong	7847	2505061	2505061	Moksang-dong	
2102053 Dongdaesin 3(sam)-dong	7817	2102053	2102053	Dongdaesin 3(sam)-dong	
2401059 Sansu 1(il)-dong	7807	2401059	2401059	Sansu 1(il)-dong	
2302051 Manseok-dong	7801	2302051	2302051	Manseok-dong	
3731011 Gunwi-eup	7799	3731011	3731011	Gunwi-eup	
2405061 Bia-dong	7795	2405061	2405061	Bia-dong	
3124035 Mado-myeon	7793	3124035	3124035	Mado-myeon	
3736011 Hwayang-eup	7782	3736011	3736011	Hwayang-eup	
2104069 Bongnae 2(i)-dong	7774	2104069	2104069	Bongnae 2(i)-dong	
3702037 Gangdong-myeon	7764	3702037	3702037	Gangdong-myeon	
1103065 Itaewon 1(il)-dong	7753	1103065	1103065	Itaewon 1(il)-dong	
3632011 Gokseong-eup	7743	3632011	3632011	Gokseong-eup	
3602059 Wolho-dong	7694	3602059	3602059	Wolho-dong	
2203064 Pyeongni 5(o)-dong	7684	2203064	2203064	Pyeongni 5(o)-dong	
3403052 Daecheon 2(i)-dong	7682	3403052	3403052	Daecheon 2(i)-dong	
2111051 Seo 1(il)-dong	7674	2111051	2111051	Seo 1(il)-dong	
3901053 Ido 1(il)-dong	7659	3901053	3901053	Ido 1(il)-dong	
3901031 Hangyeong-myeon	7656	3901031	3901031	Hangyeong-myeon	
2403061 Wolsan 5(o)-dong	7643	2403061	2403061	Wolsan 5(o)-dong	
3404011 Yeomchi-eup	7643	3404011	3404011	Yeomchi-eup	
3437012 Sapgyo-eup	7641	3437012	3437012	Sapgyo-eup	
3123035 Wolgot-myeon	7635	3123035	3123035	Wolgot-myeon	
3709058 Jeomchon 2(i)-dong	7626	3709058	3709058	Jeomchon 2(i)-dong	
2107063 Gamman 2(i)-dong	7619	2107063	2107063	Gamman 2(i)-dong	
3138031 Gangsang-myeon	7616	3138031	3138031	Gangsang-myeon	
3604051 Songwol-dong	7609	3604051	3604051	Songwol-dong	
1101069 Changsin 3(sam)-dong	7603	1101069	1101069	Changsin 3(sam)-dong	
1101061 Jongno 1早2早3早4(ilisamsa)-ga-dong	7598	1101061	1101061	Jongno 1早2早3早4(ilisamsa)-ga-dong	
3531013 Yongjin-eup	7591	3531013	3531013	Yongjin-eup	
2104063 Cheonghak 1(il)-dong	7586	2104063	2104063	Cheonghak 1(il)-dong	
3302064 Mokhaengyongtan-dong	7584	3302064	3302064	Mokhaengyongtan-dong	
1103053 Namyeong-dong	7575	1103053	1103053	Namyeong-dong	
2131033 Cheolma-myeon	7575	2131033	2131033	Cheolma-myeon	
3706059 Hyucheon 1(il)-dong	7575	3706059	3706059	Hyucheon 1(il)-dong	
3604011 Nampyeong-eup	7559	3604011	3604011	Nampyeong-eup	
2231036 Guji-myeon	7544	2231036	2231036	Guji-myeon	
3503032 Hwangdeung-myeon	7535	3503032	3503032	Hwangdeung-myeon	
3128036 Daesin-myeon	7530	3128036	3128036	Daesin-myeon	
2401068 Hak-dong	7521	2401068	2401068	Hak-dong	
3405031 Inji-myeon	7519	3405031	3405031	Inji-myeon	
3832032 Gunbuk-myeon	7518	3832032	3832032	Gunbuk-myeon	
3405039 Gobuk-myeon	7488	3405039	3405039	Gobuk-myeon	
3808012 Hanam-eup	7480	3808012	3808012	Hanam-eup	
3811453 Seokjeon 1(il)-dong	7479	3811453	3811453	Seokjeon 1(il)-dong	
2104066 Dongsam 2(i)-dong	7474	2104066	2104066	Dongsam 2(i)-dong	
3201011 Sinbuk-eup	7471	3201011	3201011	Sinbuk-eup	
3811455 Hoeseong-dong	7452	3811455	3811455	Hoeseong-dong	
3120037 Jeokseong-myeon	7434	3120037	3120037	Jeokseong-myeon	
3806051 Dongseo-dong	7429	3806051	3806051	Dongseo-dong	
3806057 Hyangchon-dong	7419	3806057	3806057	Hyangchon-dong	
3503011 Hamyeol-eup	7417	3503011	3503011	Hamyeol-eup	
3734011 Yeongyang-eup	7410	3734011	3734011	Yeongyang-eup	
2103055 Choryang 6(yuk)-dong	7406	2103055	2103055	Choryang 6(yuk)-dong	
3808055 Gagok-dong	7401	3808055	3808055	Gagok-dong	
2201066 Namsan 3(sam)-dong	7399	2201066	2201066	Namsan 3(sam)-dong	
2901036 YeonSeo-myeon	7394	2901036	2901036	YeonSeo-myeon	
3902060 Daecheon-dong	7393	3902060	3902060	Daecheon-dong	
2302063 Songnim 6(yuk)-dong	7392	2302063	2302063	Songnim 6(yuk)-dong	
2603052 Ilsan-dong	7386	2603052	2603052	Ilsan-dong	
3408032 Seongmun-myeon	7382	3408032	3408032	Seongmun-myeon	
2101053 Daecheong-dong	7379	2101053	2101053	Daecheong-dong	
2301052 Yeonan-dong	7370	2301052	2301052	Yeonan-dong	
3710032 Jain-myeon	7355	3710032	3710032	Jain-myeon	
2115051 Samnak-dong	7323	2115051	2115051	Samnak-dong	
2308055 Gajeong 2(i)-dong	7313	2308055	2308055	Gajeong 2(i)-dong	
2112051 Daejeo 1(il)-dong	7291	2112051	2112051	Daejeo 1(il)-dong	
3808011 Samnangjin-eup	7274	3808011	3808011	Samnangjin-eup	
3104154 Anyang 4(sa)-dong	7269	3104154	3104154	Anyang 4(sa)-dong	
3803076 Chungmugong-dong	7263	3803076	3803076	Chungmugong-dong	
2201062 Daesin-dong	7257	2201062	2201062	Daesin-dong	
3108051 Saengyeon 1(il)-dong	7257	3108051	3108051	Saengyeon 1(il)-dong	
3811132 Daesan-myeon	7246	3811132	3811132	Daesan-myeon	
3704058 Pyeonghwa-dong	7229	3704058	3704058	Pyeonghwa-dong	
3203060 Songjeong-dong	7207	3203060	3203060	Songjeong-dong	
3601065 Yudal-dong	7206	3601065	3601065	Yudal-dong	
2110064 Gupyeong-dong	7204	2110064	2110064	Gupyeong-dong	
2201068 Daebong 1(il)-dong	7199	2201068	2201068	Daebong 1(il)-dong	
3201057 Geunhwa-dong	7193	3201057	3201057	Geunhwa-dong	
3503069 Palbong-dong	7187	3503069	3503069	Palbong-dong	
3811362 Nosan-dong	7182	3811362	3811362	Nosan-dong	
3304134 Namil-myeon	7177	3304134	3304134	Namil-myeon	
3437036 Deoksan-myeon	7173	3437036	3437036	Deoksan-myeon	
2112052 Daejeo 2(i)-dong	7172	2112052	2112052	Daejeo 2(i)-dong	
2102057 Seodaesin 4(sa)-dong	7157	2102057	2102057	Seodaesin 4(sa)-dong	
2203057 Bisan 5(o)-dong	7157	2203057	2203057	Bisan 5(o)-dong	
2502059 Busa-dong	7153	2502059	2502059	Busa-dong	
3109272 Daebu-dong	7151	3109272	3109272	Daebu-dong	
2104059 Bongnae 1(il)-dong	7149	2104059	2104059	Bongnae 1(il)-dong	
3704059 Angi-dong	7110	3704059	3704059	Angi-dong	
3303011 Bongyang-eup	7100	3303011	3303011	Bongyang-eup	
3742037 Jukbyeon-myeon	7100	3742037	3742037	Jukbyeon-myeon	
2331031 Seonwon-myeon	7084	2331031	2331031	Seonwon-myeon	
2201054 Samdeok-dong	7072	2201054	2201054	Samdeok-dong	
1101070 Sungin 1(il)-dong	7049	1101070	1101070	Sungin 1(il)-dong	
3710051 Jungang-dong	7049	3710051	3710051	Jungang-dong	
3809031 Irun-myeon	7049	3809031	3809031	Irun-myeon	
3811364 Happo-dong	7048	3811364	3811364	Happo-dong	
3138034 Okcheon-myeon	7041	3138034	3138034	Okcheon-myeon	
3534011 Jangsu-eup	7032	3534011	3534011	Jangsu-eup	
2302052 Hwasu 1(il)hwapyeong-dong	7012	2302052	2302052	Hwasu 1(il)hwapyeong-dong	
3404036 Yeongin-myeon	7009	3404036	3404036	Yeongin-myeon	
3240011 Ganseong-eup	7007	3240011	3240011	Ganseong-eup	
3138035 Seojong-myeon	7006	3138035	3138035	Seojong-myeon	
3403056 Daecheon 5(o)-dong	7002	3403056	3403056	Daecheon 5(o)-dong	
3402055 Geumhak-dong	6989	3402055	3402055	Geumhak-dong	
2901035 janggun-myeon	6968	2901035	2901035	janggun-myeon	
3107034 Oseong-myeon	6956	3107034	3107034	Oseong-myeon	
3127031 Gunnae-myeon	6955	3127031	3127031	Gunnae-myeon	
3118052 Sinjang 1(il)-dong	6928	3118052	3118052	Sinjang 1(il)-dong	
2111063 Jangjeon 3(sam)-dong	6899	2111063	2111063	Jangjeon 3(sam)-dong	
3503055 Inhwa-dong	6891	3503055	3503055	Inhwa-dong	
2901037 Jeonui-myeon	6886	2901037	2901037	Jeonui-myeon	
3304231 Nami-myeon	6883	3304231	3304231	Nami-myeon	
3706053 Hamang-dong	6881	3706053	3706053	Hamang-dong	
3237034 Sanae-myeon	6874	3237034	3237034	Sanae-myeon	
3124037 Seosin-myeon	6865	3124037	3124037	Seosin-myeon	
3402051 Junghak-dong	6857	3402051	3402051	Junghak-dong	
2401064 Seonam-dong	6839	2401064	2401064	Seonam-dong	
3407031 Duma-myeon	6839	3407031	3407031	Duma-myeon	
3809034 Geoje-myeon	6837	3809034	3809034	Geoje-myeon	
3205051 Hwangji-dong	6831	3205051	3205051	Hwangji-dong	
3206054 Geumho-dong	6809	3206054	3206054	Geumho-dong	
3111056 Munwon-dong	6785	3111056	3111056	Munwon-dong	
3704011 Pungsan-eup	6778	3704011	3704011	Pungsan-eup	
1101067 Changsin 1(il)-dong	6766	1101067	1101067	Changsin 1(il)-dong	
3601063 Samhak-dong	6765	3601063	3601063	Samhak-dong	
3645035 Samgye-myeon	6760	3645035	3645035	Samgye-myeon	
3601056 Yeonsan-dong	6732	3601056	3601056	Yeonsan-dong	
3603056 Jogok-dong	6726	3603056	3603056	Jogok-dong	
3128032 Neungseo-myeon	6713	3128032	3128032	Neungseo-myeon	
3505055 Geum-dong	6710	3505055	3505055	Geum-dong	
3644013 Hongnong-eup	6710	3644013	3644013	Hongnong-eup	
3709011 Mungyeong-eup	6688	3709011	3709011	Mungyeong-eup	
2402064 Seochang-dong	6685	2402064	2402064	Seochang-dong	
3832035 Chilseo-myeon	6683	3832035	3832035	Chilseo-myeon	
3202037 Panbu-myeon	6667	3202037	3202037	Panbu-myeon	
3403011 Ungcheon-eup	6659	3403011	3403011	Ungcheon-eup	
3601062 Dongmyeong-dong	6652	3601062	3601062	Dongmyeong-dong	
3531034 Soyang-myeon	6644	3531034	3531034	Soyang-myeon	
3406040 Eunjin-myeon	6637	3406040	3406040	Eunjin-myeon	
3837011 Sancheong-eup	6635	3837011	3837011	Sancheong-eup	
2901033 Bugang-myeon	6630	2901033	2901033	Bugang-myeon	
3127038 Idong-myeon	6629	3127038	3127038	Idong-myeon	
3602055 Gwangnim-dong	6628	3602055	3602055	Gwangnim-dong	
3705065 Gongdan 2(i)-dong	6626	3705065	3705065	Gongdan 2(i)-dong	
3705064 Gongdan 1(il)-dong	6616	3705064	3705064	Gongdan 1(il)-dong	
3742031 Buk-myeon	6616	3742031	3742031	Buk-myeon	
3807037 Daedong-myeon	6602	3807037	3807037	Daedong-myeon	
3811552 Taepyeong-dong	6591	3811552	3811552	Taepyeong-dong	
2103052 Choryang 2(i)-dong	6583	2103052	2103052	Choryang 2(i)-dong	
3203037 Yeongok-myeon	6578	3203037	3203037	Yeongok-myeon	
3406036 Yeonsan-myeon	6563	3406036	3406036	Yeonsan-myeon	
2502065 Yucheon 1(il)-dong	6561	2502065	2502065	Yucheon 1(il)-dong	
3535011 Imsil-eup	6539	3535011	3535011	Imsil-eup	
3404051 Onyang 1(il)-dong	6538	3404051	3404051	Onyang 1(il)-dong	
3124042 Yanggam-myeon	6529	3124042	3124042	Yanggam-myeon	
3733037 Jinbo-myeon	6524	3733037	3733037	Jinbo-myeon	
2332037 Yeongheung-myeon	6519	2332037	2332037	Yeongheung-myeon	
2103060 Sujeong 5(o)-dong	6490	2103060	2103060	Sujeong 5(o)-dong	
3735031 Ganggu-myeon	6479	3735031	3735031	Ganggu-myeon	
3240012 Geojin-eup	6472	3240012	3240012	Geojin-eup	
3642012 Illo-eup	6471	3642012	3642012	Illo-eup	
3138039 Jipyeong-myeon	6456	3138039	3138039	Jipyeong-myeon	
3708011 Hamchang-eup	6452	3708011	3708011	Hamchang-eup	
3502056 Samhak-dong	6442	3502056	3502056	Samhak-dong	
3808053 Gyo-dong	6439	3808053	3808053	Gyo-dong	
3303069 Insung-dong	6437	3303069	3303069	Insung-dong	
3702058 Wolseong-dong	6423	3702058	3702058	Wolseong-dong	
3107058 Sinjang 2(i)-dong	6403	3107058	3107058	Sinjang 2(i)-dong	
3502053 Wolmyeong-dong	6398	3502053	3502053	Wolmyeong-dong	
3304151 Jungang-dong	6368	3304151	3304151	Jungang-dong	
3735036 Yeonghae-myeon	6322	3735036	3735036	Yeonghae-myeon	
3205053 Samsu-dong	6320	3205053	3205053	Samsu-dong	
3602032 Yulchon-myeon	6315	3602032	3602032	Yulchon-myeon	
3811555 Taebaek-dong	6310	3811555	3811555	Taebaek-dong	
3738031 Seonnam-myeon	6301	3738031	3738031	Seonnam-myeon	
3407034 Sindoan_myeon	6297	3407034	3407034	Sindoan_myeon	
3836038 Jingyo-myeon	6297	3836038	3836038	Jingyo-myeon	
2301058 Dongincheon-dong	6275	2301058	2301058	Dongincheon-dong	
3135011 Yeoncheon-eup	6262	3135011	3135011	Yeoncheon-eup	
2103053 Choryang 3(sam)-dong	6254	2103053	2103053	Choryang 3(sam)-dong	
3604054 Geumnam-dong	6249	3604054	3604054	Geumnam-dong	
3601052 Yongdang 2(i)-dong	6248	3601052	3601052	Yongdang 2(i)-dong	
3202052 Wonin-dong	6242	3202052	3202052	Wonin-dong	
3502067 Guam-dong	6242	3502067	3502067	Guam-dong	
3811363 Odong-dong	6242	3811363	3811363	Odong-dong	
3124033 Bibong-myeon	6227	3124033	3124033	Bibong-myeon	
3640034 Songji-myeon	6224	3640034	3640034	Songji-myeon	
1102058 Jangchung-dong	6216	1102058	1102058	Jangchung-dong	
2205051 Goseong-dong	6213	2205051	2205051	Goseong-dong	
3701156 Cheongnim-dong	6211	3701156	3701156	Cheongnim-dong	
3236031 Seo-myeon	6209	3236031	3236031	Seo-myeon	
3743011 Ulleung-eup	6153	3743011	3743011	Ulleung-eup	
2404053 Jungheung 3(sam)-dong	6151	2404053	2404053	Jungheung 3(sam)-dong	
3122036 Yangseong-myeon	6119	3122036	3122036	Yangseong-myeon	
3122031 Bogae-myeon	6093	3122031	3122031	Bogae-myeon	
2502058 Daesa-dong	6089	2502058	2502058	Daesa-dong	
3107057 Sinjang 1(il)-dong	6083	3107057	3107057	Sinjang 1(il)-dong	
2405052 Songjeong 2(i)-dong	6069	2405052	2405052	Songjeong 2(i)-dong	
3602033 Hwayang-myeon	6068	3602033	3602033	Hwayang-myeon	
3833038 Yeongsan-myeon	6068	3833038	3833038	Yeongsan-myeon	
3710031 Wachon-myeon	6056	3710031	3710031	Wachon-myeon	
3702069 Hwangnam-dong	6050	3702069	3702069	Hwangnam-dong	
3338012 Maepo-eup	6030	3338012	3338012	Maepo-eup	
3506058 Gyowol-dong	6029	3506058	3506058	Gyowol-dong	
3406038 Yangchon-myeon	6012	3406038	3406038	Yangchon-myeon	
3702032 Yangnam-myeon	6012	3702032	3702032	Yangnam-myeon	
3702051 Jungbu-dong	6012	3702051	3702051	Jungbu-dong	
3231036 Nam-myeon	6009	3231036	3231036	Nam-myeon	
3806059 Namyang-dong	5991	3806059	3806059	Namyang-dong	
3702011 Gampo-eup	5968	3702011	3702011	Gampo-eup	
3126051 Yangju 1(il)-dong	5967	3126051	3126051	Yangju 1(il)-dong	
3121033 Hobeop-myeon	5961	3121033	3121033	Hobeop-myeon	
3304152 Seongan-dong	5938	3304152	3304152	Seongan-dong	
3504011 Sintaein-eup	5936	3504011	3504011	Sintaein-eup	
3408036 Sunseong-myeon	5926	3408036	3408036	Sunseong-myeon	
2112053 Gangdong-dong	5921	2112053	2112053	Gangdong-dong	
3302056 Jihyeon-dong	5910	3302056	3302056	Jihyeon-dong	
3837038 Sinan-myeon	5897	3837038	3837038	Sinan-myeon	
2301053 Sinpo-dong	5885	2301053	2301053	Sinpo-dong	
2331033 Gilsang-myeon	5885	2331033	2331033	Gilsang-myeon	
2403070 Daechon-dong	5877	2403070	2403070	Daechon-dong	
3809052 Majeon-dong	5871	3809052	3809052	Majeon-dong	
3806052 Seongu-dong	5848	3806052	3806052	Seongu-dong	
3118062 Misa 1(il)-dong	5819	3118062	3118062	Misa 1(il)-dong	
3204054 Bugok-dong	5819	3204054	3204054	Bugok-dong	
3303070 Namhyeon-dong	5811	3303070	3303070	Namhyeon-dong	
3402033 Gyeryong-myeon	5794	3402033	3402033	Gyeryong-myeon	
1101063 Jongno 5早6(oryuk)-ga-dong	5792	1101063	1101063	Jongno 5早6(oryuk)-ga-dong	
2103051 Choryang 1(il)-dong	5792	2103051	2103051	Choryang 1(il)-dong	
2401063 Jisan 2(i)-dong	5789	2401063	2401063	Jisan 2(i)-dong	
3401151 Jungang-dong	5789	3401151	3401151	Jungang-dong	
2402055 Nongseong 2(i)-dong	5781	2402055	2402055	Nongseong 2(i)-dong	
3602057 Daegyo-dong	5779	3602057	3602057	Daegyo-dong	
3122038 Wongok-myeon	5771	3122038	3122038	Wongok-myeon	
3127032 Naechon-myeon	5770	3127032	3127032	Naechon-myeon	
3127036 Yeongjung-myeon	5768	3127036	3127036	Yeongjung-myeon	
3234037 Daegwallyeong-myeon	5760	3234037	3234037	Daegwallyeong-myeon	
3601074 Samhyang-dong	5755	3601074	3601074	Samhyang-dong	
3808031 Bubuk-myeon	5745	3808031	3808031	Bubuk-myeon	
3107037 Hyeondeok-myeon	5726	3107037	3107037	Hyeondeok-myeon	
3739032 Dongmyeong-myeon	5709	3739032	3739032	Dongmyeong-myeon	
3108053 Jungang-dong	5704	3108053	3108053	Jungang-dong	
3704052 Myeongnyun-dong	5680	3704052	3704052	Myeongnyun-dong	
2401062 Jisan 1(il)-dong	5634	2401062	2401062	Jisan 1(il)-dong	
3408037 Ugang-myeon	5634	3408037	3408037	Ugang-myeon	
3207031 Geundeok-myeon	5620	3207031	3207031	Geundeok-myeon	
3601053 Yeon-dong	5600	3601053	3601053	Yeon-dong	
1102059 Gwanghui-dong	5594	1102059	1102059	Gwanghui-dong	
2501076 Jungang-dong	5593	2501076	2501076	Jungang-dong	
3108060 Sangpae-dong	5593	3108060	3108060	Sangpae-dong	
3531035 Gui-myeon	5591	3531035	3531035	Gui-myeon	
3234034 Bongpyeong-myeon	5586	3234034	3234034	Bongpyeong-myeon	
3202058 Hakseong-dong	5580	3202058	3202058	Hakseong-dong	
3302011 Judeok-eup	5576	3302011	3302011	Judeok-eup	
3835039 Changseon-myeon	5575	3835039	3835039	Changseon-myeon	
3402038 Useong-myeon	5572	3402038	3402038	Useong-myeon	
3807032 Juchon-myeon	5564	3807032	3807032	Juchon-myeon	
3501177 Wansan-dong	5561	3501177	3501177	Wansan-dong	
3203052 Jungang-dong	5550	3203052	3203052	Jungang-dong	
3709057 Jeomchon 1(il)-dong	5549	3709057	3709057	Jeomchon 1(il)-dong	
3408031 Godae-myeon	5547	3408031	3408031	Godae-myeon	
3402036 Uidang-myeon	5538	3402036	3402036	Uidang-myeon	
3707038 Gogyeong-myeon	5533	3707038	3707038	Gogyeong-myeon	
1102057 Pil-dong	5506	1102057	1102057	Pil-dong	
1102054 Hoehyeon-dong	5501	1102054	1102054	Hoehyeon-dong	
3811462 Bongam-dong	5478	3811462	3811462	Bongam-dong	
3405037 Unsan-myeon	5464	3405037	3405037	Unsan-myeon	
3207012 Wondeok-eup	5455	3207012	3207012	Wondeok-eup	
3203059 Chodang-dong	5450	3203059	3203059	Chodang-dong	
3402037 Jeongan-myeon	5448	3402037	3402037	Jeongan-myeon	
3704051 Junggu-dong	5443	3704051	3704051	Junggu-dong	
3438033 Geunheung-myeon	5422	3438033	3438033	Geunheung-myeon	
2404063 Punghyang-dong	5414	2404063	2404063	Punghyang-dong	
2102065 Nambumin 1(il)-dong	5397	2102065	2102065	Nambumin 1(il)-dong	
3648012 Aphae-eup	5392	3648012	3648012	Aphae-eup	
3122041 Samjuk-myeon	5381	3122041	3122041	Samjuk-myeon	
2403063 Baegun 2(i)-dong	5369	2403063	2403063	Baegun 2(i)-dong	
3809038 Hacheong-myeon	5358	3809038	3809038	Hacheong-myeon	
2102063 Chojang-dong	5345	2102063	2102063	Chojang-dong	
2405066 Pyeong-dong	5343	2405066	2405066	Pyeong-dong	
3304431 Bugi-myeon	5326	3304431	3304431	Bugi-myeon	
2301061 Songwol-dong	5324	2301061	2301061	Songwol-dong	
3503040 Geumma-myeon	5315	3503040	3503040	Geumma-myeon	
3107061 Tongbok-dong	5312	3107061	3107061	Tongbok-dong	
3806053 Dongseogeum-dong	5312	3806053	3806053	Dongseogeum-dong	
3702038 Cheonbuk-myeon	5299	3702038	3702038	Cheonbuk-myeon	
3234033 Daehwa-myeon	5289	3234033	3234033	Daehwa-myeon	
3502033 Impi-myeon	5289	3502033	3502033	Impi-myeon	
2102051 Dongdaesin 1(il)-dong	5283	2102051	2102051	Dongdaesin 1(il)-dong	
3644037 Beopseong-myeon	5283	3644037	3644037	Beopseong-myeon	
3201065 Hyoja 3(sam)-dong	5275	3201065	3201065	Hyoja 3(sam)-dong	
3837037 Danseong-myeon	5274	3837037	3837037	Danseong-myeon	
3405032 Buseok-myeon	5272	3405032	3405032	Buseok-myeon	
3646013 Nohwa-eup	5270	3646013	3646013	Nohwa-eup	
3121037 Seolseong-myeon	5260	3121037	3121037	Seolseong-myeon	
3640040 Hwangsan-myeon	5253	3640040	3640040	Hwangsan-myeon	
3603035 Byeollyang-myeon	5246	3603035	3603035	Byeollyang-myeon	
3110167 Hwajeon-dong	5245	3110167	3110167	Hwajeon-dong	
2403054 Sajik-dong	5242	2403054	2403054	Sajik-dong	
3403032 Jugyo-myeon	5241	3403032	3403032	Jugyo-myeon	
3128033 Heungcheon-myeon	5234	3128033	3128033	Heungcheon-myeon	
2101056 Bupyeong-dong	5229	2101056	2101056	Bupyeong-dong	
3707053 Seobu-dong	5225	3707053	3707053	Seobu-dong	
2402053 Yang 3(sam)-dong	5224	2402053	2402053	Yang 3(sam)-dong	
3733011 Cheongsong-eup	5222	3733011	3733011	Cheongsong-eup	
3128037 Bungnae-myeon	5219	3128037	3128037	Bungnae-myeon	
3236011 Cheorwon-eup	5208	3236011	3236011	Cheorwon-eup	
3701234 Gigye-myeon	5204	3701234	3701234	Gigye-myeon	
3337036 Saenggeuk-myeon	5193	3337036	3337036	Saenggeuk-myeon	
3107032 Seotan-myeon	5188	3107032	3107032	Seotan-myeon	
3403037 Nampo-myeon	5184	3403037	3403037	Nampo-myeon	
3304132 Miwon-myeon	5182	3304132	3304132	Miwon-myeon	
2101059 Yeongju 1(il)-dong	5177	2101059	2101059	Yeongju 1(il)-dong	
3705035 Sandong-myeon	5177	3705035	3705035	Sandong-myeon	
2401054 Dongmyeong-dong	5176	2401054	2401054	Dongmyeong-dong	
3501175 Pungnam-dong	5176	3501175	3501175	Pungnam-dong	
3506043 Geumsan-myeon	5176	3506043	3506043	Geumsan-myeon	
2302061 Songnim 4(sa)-dong	5159	2302061	2302061	Songnim 4(sa)-dong	
3206051 Yeongnang-dong	5138	3206051	3206051	Yeongnang-dong	
3701232 Cheongha-myeon	5138	3701232	3701232	Cheongha-myeon	
3438034 Sowon-myeon	5131	3438034	3438034	Sowon-myeon	
3403033 Ocheon-myeon	5129	3403033	3403033	Ocheon-myeon	
3703035 Eomo-myeon	5118	3703035	3703035	Eomo-myeon	
3434031 Maseo-myeon	5110	3434031	3434031	Maseo-myeon	
3137033 Sang-myeon	5094	3137033	3137033	Sang-myeon	
3531032 Sanggwan-myeon	5092	3531032	3531032	Sanggwan-myeon	
3739031 Jicheon-myeon	5076	3739031	3739031	Jicheon-myeon	
3638012 Gwansan-eup	5074	3638012	3638012	Gwansan-eup	
2201064 Namsan 1(il)-dong	5073	2201064	2201064	Namsan 1(il)-dong	
3205052 Hwangyeon-dong	5072	3205052	3205052	Hwangyeon-dong	
3702033 Naenam-myeon	5071	3702033	3702033	Naenam-myeon	
3602053 Jungang-dong	5065	3602053	3602053	Jungang-dong	
2502056 Munchang-dong	5060	2502056	2502056	Munchang-dong	
2205055 Chimsan 1(il)-dong	5047	2205055	2205055	Chimsan 1(il)-dong	
3807035 Saengnim-myeon	5046	3807035	3807035	Saengnim-myeon	
3834043 Georyu-myeon	5046	3834043	3834043	Georyu-myeon	
3604038 Noan-myeon	5011	3604038	3604038	Noan-myeon	
3235013 Sabuk-eup	5009	3235013	3235013	Sabuk-eup	
3232033 Dunnae-myeon	4993	3232033	3232033	Dunnae-myeon	
3201063 Hyoja 1(il)-dong	4988	3201063	3201063	Hyoja 1(il)-dong	
3805053 Jungang-dong	4987	3805053	3805053	Jungang-dong	
3506040 Geumgu-myeon	4986	3506040	3506040	Geumgu-myeon	
3121036 Moga-myeon	4985	3121036	3121036	Moga-myeon	
3505054 Noam-dong	4985	3505054	3505054	Noam-dong	
3808038 Muan-myeon	4982	3808038	3808038	Muan-myeon	
3803041 Jiphyeon-myeon	4981	3803041	3803041	Jiphyeon-myeon	
3502035 Daeya-myeon	4963	3502035	3502035	Daeya-myeon	
2202062 Dopyeong-dong	4955	2202062	2202062	Dopyeong-dong	
3632037 Okgwa-myeon	4954	3632037	3632037	Okgwa-myeon	
3437038 Godeok-myeon	4953	3437038	3437038	Godeok-myeon	
3642036 Haeje-myeon	4953	3642036	3642036	Haeje-myeon	
3736034 Iseo-myeon	4945	3736034	3736034	Iseo-myeon	
3604039 Geumcheon-myeon	4932	3604039	3604039	Geumcheon-myeon	
3705066 Gwangpyeong-dong	4925	3705066	3705066	Gwangpyeong-dong	
3113054 Yangjeong-dong	4921	3113054	3113054	Yangjeong-dong	
1101060 Gahoe-dong	4917	1101060	1101060	Gahoe-dong	
3303037 Songhak-myeon	4917	3303037	3303037	Songhak-myeon	
3902056 Yeongcheon-dong	4914	3902056	3902056	Yeongcheon-dong	
3304358 Gangseo 2(i)-dong	4904	3304358	3304358	Gangseo 2(i)-dong	
2401051 Chungjang-dong	4900	2401051	2401051	Chungjang-dong	
3239033 Girin-myeon	4896	3239033	3239033	Girin-myeon	
3704033 Seohu-myeon	4882	3704033	3704033	Seohu-myeon	
3408034 Jeongmi-myeon	4852	3408034	3408034	Jeongmi-myeon	
2103059 Sujeong 4(sa)-dong	4851	2103059	2103059	Sujeong 4(sa)-dong	
3235012 Gohan-eup	4849	3235012	3235012	Gohan-eup	
2103056 Sujeong 1(il)-dong	4845	2103056	2103056	Sujeong 1(il)-dong	
3503041 Wanggung-myeon	4834	3503041	3503041	Wanggung-myeon	
