id	location	population	id2	
3809034	Geoje-myeon	6837	3809034	
3205051	Hwangji-dong	6831	3205051	
3206054	Geumho-dong	6809	3206054	
3111056	Munwon-dong	6785	3111056	
3704011	Pungsan-eup	6778	3704011	
1101067	Changsin 1(il)-dong	6766	1101067	
3601063	Samhak-dong	6765	3601063	
3645035	Samgye-myeon	6760	3645035	
3601056	Yeonsan-dong	6732	3601056	
3603056	Jogok-dong	6726	3603056	
3128032	Neungseo-myeon	6713	3128032	
3505055	Geum-dong	6710	3505055	
3644013	Hongnong-eup	6710	3644013	
3709011	Mungyeong-eup	6688	3709011	
2402064	Seochang-dong	6685	2402064	
3832035	Chilseo-myeon	6683	3832035	
3202037	Panbu-myeon	6667	3202037	
3403011	Ungcheon-eup	6659	3403011	
3601062	Dongmyeong-dong	6652	3601062	
3531034	Soyang-myeon	6644	3531034	
3406040	Eunjin-myeon	6637	3406040	
3837011	Sancheong-eup	6635	3837011	
2901033	Bugang-myeon	6630	2901033	
3127038	Idong-myeon	6629	3127038	
3602055	Gwangnim-dong	6628	3602055	
3705065	Gongdan 2(i)-dong	6626	3705065	
3705064	Gongdan 1(il)-dong	6616	3705064	
3742031	Buk-myeon	6616	3742031	
3807037	Daedong-myeon	6602	3807037	
3811552	Taepyeong-dong	6591	3811552	
2103052	Choryang 2(i)-dong	6583	2103052	
3203037	Yeongok-myeon	6578	3203037	
3406036	Yeonsan-myeon	6563	3406036	
2502065	Yucheon 1(il)-dong	6561	2502065	
3535011	Imsil-eup	6539	3535011	
3404051	Onyang 1(il)-dong	6538	3404051	
3124042	Yanggam-myeon	6529	3124042	
3733037	Jinbo-myeon	6524	3733037	
2332037	Yeongheung-myeon	6519	2332037	
2103060	Sujeong 5(o)-dong	6490	2103060	
3735031	Ganggu-myeon	6479	3735031	
3240012	Geojin-eup	6472	3240012	
3642012	Illo-eup	6471	3642012	
3138039	Jipyeong-myeon	6456	3138039	
3708011	Hamchang-eup	6452	3708011	
3502056	Samhak-dong	6442	3502056	
3808053	Gyo-dong	6439	3808053	
3303069	Insung-dong	6437	3303069	
3702058	Wolseong-dong	6423	3702058	
3107058	Sinjang 2(i)-dong	6403	3107058	
3502053	Wolmyeong-dong	6398	3502053	
3304151	Jungang-dong	6368	3304151	
3735036	Yeonghae-myeon	6322	3735036	
3205053	Samsu-dong	6320	3205053	
3602032	Yulchon-myeon	6315	3602032	
3811555	Taebaek-dong	6310	3811555	
3738031	Seonnam-myeon	6301	3738031	
3407034	Sindoan_myeon	6297	3407034	
3836038	Jingyo-myeon	6297	3836038	
2301058	Dongincheon-dong	6275	2301058	
3135011	Yeoncheon-eup	6262	3135011	
2103053	Choryang 3(sam)-dong	6254	2103053	
3604054	Geumnam-dong	6249	3604054	
3601052	Yongdang 2(i)-dong	6248	3601052	
3202052	Wonin-dong	6242	3202052	
3502067	Guam-dong	6242	3502067	
3811363	Odong-dong	6242	3811363	
3124033	Bibong-myeon	6227	3124033	
3640034	Songji-myeon	6224	3640034	
1102058	Jangchung-dong	6216	1102058	
2205051	Goseong-dong	6213	2205051	
3701156	Cheongnim-dong	6211	3701156	
3236031	Seo-myeon	6209	3236031	
3743011	Ulleung-eup	6153	3743011	
2404053	Jungheung 3(sam)-dong	6151	2404053	
3122036	Yangseong-myeon	6119	3122036	
3122031	Bogae-myeon	6093	3122031	
2502058	Daesa-dong	6089	2502058	
3107057	Sinjang 1(il)-dong	6083	3107057	
2405052	Songjeong 2(i)-dong	6069	2405052	
3602033	Hwayang-myeon	6068	3602033	
3833038	Yeongsan-myeon	6068	3833038	
3710031	Wachon-myeon	6056	3710031	
3702069	Hwangnam-dong	6050	3702069	
3338012	Maepo-eup	6030	3338012	
3506058	Gyowol-dong	6029	3506058	
3406038	Yangchon-myeon	6012	3406038	
3702032	Yangnam-myeon	6012	3702032	
3702051	Jungbu-dong	6012	3702051	
3231036	Nam-myeon	6009	3231036	
3806059	Namyang-dong	5991	3806059	
3702011	Gampo-eup	5968	3702011	
3126051	Yangju 1(il)-dong	5967	3126051	
3121033	Hobeop-myeon	5961	3121033	
3304152	Seongan-dong	5938	3304152	
3504011	Sintaein-eup	5936	3504011	
3408036	Sunseong-myeon	5926	3408036	
2112053	Gangdong-dong	5921	2112053	
3302056	Jihyeon-dong	5910	3302056	
3837038	Sinan-myeon	5897	3837038	
2301053	Sinpo-dong	5885	2301053	
2331033	Gilsang-myeon	5885	2331033	
2403070	Daechon-dong	5877	2403070	
3809052	Majeon-dong	5871	3809052	
3806052	Seongu-dong	5848	3806052	
3118062	Misa 1(il)-dong	5819	3118062	
3204054	Bugok-dong	5819	3204054	
3303070	Namhyeon-dong	5811	3303070	
3402033	Gyeryong-myeon	5794	3402033	
1101063	Jongno 5早6(oryuk)-ga-dong	5792	1101063	
2103051	Choryang 1(il)-dong	5792	2103051	
2401063	Jisan 2(i)-dong	5789	2401063	
3401151	Jungang-dong	5789	3401151	
2402055	Nongseong 2(i)-dong	5781	2402055	
3602057	Daegyo-dong	5779	3602057	
3122038	Wongok-myeon	5771	3122038	
3127032	Naechon-myeon	5770	3127032	
3127036	Yeongjung-myeon	5768	3127036	
3234037	Daegwallyeong-myeon	5760	3234037	
3601074	Samhyang-dong	5755	3601074	
3808031	Bubuk-myeon	5745	3808031	
3107037	Hyeondeok-myeon	5726	3107037	
3739032	Dongmyeong-myeon	5709	3739032	
3108053	Jungang-dong	5704	3108053	
3704052	Myeongnyun-dong	5680	3704052	
2401062	Jisan 1(il)-dong	5634	2401062	
3408037	Ugang-myeon	5634	3408037	
3207031	Geundeok-myeon	5620	3207031	
3601053	Yeon-dong	5600	3601053	
1102059	Gwanghui-dong	5594	1102059	
2501076	Jungang-dong	5593	2501076	
3108060	Sangpae-dong	5593	3108060	
3531035	Gui-myeon	5591	3531035	
3234034	Bongpyeong-myeon	5586	3234034	
3202058	Hakseong-dong	5580	3202058	
3302011	Judeok-eup	5576	3302011	
3835039	Changseon-myeon	5575	3835039	
3402038	Useong-myeon	5572	3402038	
3807032	Juchon-myeon	5564	3807032	
3501177	Wansan-dong	5561	3501177	
3203052	Jungang-dong	5550	3203052	
3709057	Jeomchon 1(il)-dong	5549	3709057	
3408031	Godae-myeon	5547	3408031	
3402036	Uidang-myeon	5538	3402036	
3707038	Gogyeong-myeon	5533	3707038	
1102057	Pil-dong	5506	1102057	
1102054	Hoehyeon-dong	5501	1102054	
3811462	Bongam-dong	5478	3811462	
3405037	Unsan-myeon	5464	3405037	
3207012	Wondeok-eup	5455	3207012	
3203059	Chodang-dong	5450	3203059	
3402037	Jeongan-myeon	5448	3402037	
3704051	Junggu-dong	5443	3704051	
3438033	Geunheung-myeon	5422	3438033	
2404063	Punghyang-dong	5414	2404063	
2102065	Nambumin 1(il)-dong	5397	2102065	
3648012	Aphae-eup	5392	3648012	
3122041	Samjuk-myeon	5381	3122041	
2403063	Baegun 2(i)-dong	5369	2403063	
3809038	Hacheong-myeon	5358	3809038	
2102063	Chojang-dong	5345	2102063	
2405066	Pyeong-dong	5343	2405066	
3304431	Bugi-myeon	5326	3304431	
2301061	Songwol-dong	5324	2301061	
3503040	Geumma-myeon	5315	3503040	
3107061	Tongbok-dong	5312	3107061	
3806053	Dongseogeum-dong	5312	3806053	
3702038	Cheonbuk-myeon	5299	3702038	
3234033	Daehwa-myeon	5289	3234033	
3502033	Impi-myeon	5289	3502033	
2102051	Dongdaesin 1(il)-dong	5283	2102051	
3644037	Beopseong-myeon	5283	3644037	
3201065	Hyoja 3(sam)-dong	5275	3201065	
3837037	Danseong-myeon	5274	3837037	
3405032	Buseok-myeon	5272	3405032	
3646013	Nohwa-eup	5270	3646013	
3121037	Seolseong-myeon	5260	3121037	
3640040	Hwangsan-myeon	5253	3640040	
3603035	Byeollyang-myeon	5246	3603035	
3110167	Hwajeon-dong	5245	3110167	
2403054	Sajik-dong	5242	2403054	
3403032	Jugyo-myeon	5241	3403032	
3128033	Heungcheon-myeon	5234	3128033	
2101056	Bupyeong-dong	5229	2101056	
3707053	Seobu-dong	5225	3707053	
2402053	Yang 3(sam)-dong	5224	2402053	
3733011	Cheongsong-eup	5222	3733011	
3128037	Bungnae-myeon	5219	3128037	
3236011	Cheorwon-eup	5208	3236011	
3701234	Gigye-myeon	5204	3701234	
3337036	Saenggeuk-myeon	5193	3337036	
3107032	Seotan-myeon	5188	3107032	
3403037	Nampo-myeon	5184	3403037	
3304132	Miwon-myeon	5182	3304132	
2101059	Yeongju 1(il)-dong	5177	2101059	
3705035	Sandong-myeon	5177	3705035	
2401054	Dongmyeong-dong	5176	2401054	
3501175	Pungnam-dong	5176	3501175	
3506043	Geumsan-myeon	5176	3506043	
2302061	Songnim 4(sa)-dong	5159	2302061	
3206051	Yeongnang-dong	5138	3206051	
3701232	Cheongha-myeon	5138	3701232	
3438034	Sowon-myeon	5131	3438034	
3403033	Ocheon-myeon	5129	3403033	
3703035	Eomo-myeon	5118	3703035	
3434031	Maseo-myeon	5110	3434031	
3137033	Sang-myeon	5094	3137033	
3531032	Sanggwan-myeon	5092	3531032	
3739031	Jicheon-myeon	5076	3739031	
3638012	Gwansan-eup	5074	3638012	
2201064	Namsan 1(il)-dong	5073	2201064	
3205052	Hwangyeon-dong	5072	3205052	
3702033	Naenam-myeon	5071	3702033	
3602053	Jungang-dong	5065	3602053	
2502056	Munchang-dong	5060	2502056	
2205055	Chimsan 1(il)-dong	5047	2205055	
3807035	Saengnim-myeon	5046	3807035	
3834043	Georyu-myeon	5046	3834043	
3604038	Noan-myeon	5011	3604038	
3235013	Sabuk-eup	5009	3235013	
3232033	Dunnae-myeon	4993	3232033	
3201063	Hyoja 1(il)-dong	4988	3201063	
3805053	Jungang-dong	4987	3805053	
3506040	Geumgu-myeon	4986	3506040	
3121036	Moga-myeon	4985	3121036	
3505054	Noam-dong	4985	3505054	
3808038	Muan-myeon	4982	3808038	
3803041	Jiphyeon-myeon	4981	3803041	
3502035	Daeya-myeon	4963	3502035	
2202062	Dopyeong-dong	4955	2202062	
3632037	Okgwa-myeon	4954	3632037	
3437038	Godeok-myeon	4953	3437038	
3642036	Haeje-myeon	4953	3642036	
3736034	Iseo-myeon	4945	3736034	
3604039	Geumcheon-myeon	4932	3604039	
3705066	Gwangpyeong-dong	4925	3705066	
3113054	Yangjeong-dong	4921	3113054	
1101060	Gahoe-dong	4917	1101060	
3303037	Songhak-myeon	4917	3303037	
3902056	Yeongcheon-dong	4914	3902056	
3304358	Gangseo 2(i)-dong	4904	3304358	
2401051	Chungjang-dong	4900	2401051	
3239033	Girin-myeon	4896	3239033	
3704033	Seohu-myeon	4882	3704033	
3408034	Jeongmi-myeon	4852	3408034	
2103059	Sujeong 4(sa)-dong	4851	2103059	
3235012	Gohan-eup	4849	3235012	
2103056	Sujeong 1(il)-dong	4845	2103056	
3503041	Wanggung-myeon	4834	3503041	
3434041	Seo-myeon	4832	3434041	
3437040	Oga-myeon	4819	3437040	
2201059	Seongnae 2(i)-dong	4816	2201059	
3703055	Yanggeum-dong	4813	3703055	
3503053	Pyeonghwa-dong	4808	3503053	
3902051	Songsan-dong	4795	3902051	
3805011	Sanyang-eup	4780	3805011	
3406031	Seongdong-myeon	4775	3406031	
3401133	Buk-myeon	4774	3401133	
3503042	Chunpo-myeon	4757	3503042	
3404039	Dogo-myeon	4756	3404039	
3504031	Buk-myeon	4749	3504031	
2405055	Sinheung-dong	4747	2405055	
3336036	Cheongcheon-myeon	4746	3336036	
3705063	Bisan-dong	4746	3705063	
3707055	Nambu-dong	4725	3707055	
3902055	Hyodon-dong	4718	3902055	
3838036	Anui-myeon	4706	3838036	
3504058	Nongso-dong	4695	3504058	
3406032	Gwangseok-myeon	4694	3406032	
3809039	Jangmok-myeon	4692	3809039	
2301056	Dowon-dong	4688	2301056	
3635035	Podu-myeon	4687	3635035	
3401152	Munseong-dong	4675	3401152	
3701131	Daesong-myeon	4659	3701131	
3706055	Yeongju 1(il)-dong	4658	3706055	
3203034	Gangdong-myeon	4648	3203034	
3705034	Haepyeong-myeon	4648	3705034	
3705061	Sinpyeong 1(il)-dong	4642	3705061	
3118058	Gambuk-dong	4636	3118058	
3128031	Jeomdong-myeon	4621	3128031	
1101058	Gyonam-dong	4620	1101058	
3110168	Daedeok-dong	4619	3110168	
2103065	Beomil 1(il)-dong	4617	2103065	
3644012	Baeksu-eup	4610	3644012	
3642034	Hyeongyeong-myeon	4608	3642034	
3811563	Ungcheon-dong	4607	3811563	
3701133	Janggi-myeon	4598	3701133	
3505056	Wangjeong-dong	4594	3505056	
2201065	Namsan 2(i)-dong	4589	2201065	
3531036	Gosan-myeon	4580	3531036	
3401132	Gwangdeok-myeon	4579	3401132	
3438032	Nam-myeon	4574	3438032	
3401131	Pungse-myeon	4561	3401131	
3705052	Wonpyeong 1(il)-dong	4559	3705052	
3811331	Gusan-myeon	4557	3811331	
3807036	Sangdong-myeon	4549	3807036	
3809051	Jangseungpo-dong	4543	3809051	
2201056	Seongnae 1(il)-dong	4541	2201056	
3707039	Bugan-myeon	4535	3707039	
3732043	Angye-myeon	4530	3732043	
3840033	Gaya-myeon	4515	3840033	
2331032	Bureun-myeon	4501	2331032	
3741034	Chunyang-myeon	4501	3741034	
2402051	Yang-dong	4498	2402051	
3738038	Chojeon-myeon	4491	3738038	
3135032	Cheongsan-myeon	4489	3135032	
3122033	Seoun-myeon	4487	3122033	
3102164	Sinchon-dong	4478	3102164	
3402034	Banpo-myeon	4478	3402034	
3538036	Byeonsan-myeon	4477	3538036	
2503071	Giseong-dong	4470	2503071	
2231035	Yuga-myeon	4438	2231035	
3232031	Ucheon-myeon	4420	3232031	
3640043	Hwawon-myeon	4417	3640043	
3334032	Hwanggan-myeon	4411	3334032	
3601067	Jukgyo-dong	4408	3601067	
3138041	Gaegun-myeon	4407	3138041	
3203036	Sacheon-myeon	4407	3203036	
2103068	Beomil 5(o)-dong	4404	2103068	
3534033	Janggye-myeon	4399	3534033	
2302057	Songhyeon 3(sam)-dong	4381	2302057	
3335033	Munbaek-myeon	4380	3335033	
3231031	Hwachon-myeon	4374	3231031	
3646033	Gogeum-myeon	4355	3646033	
3304232	Hyeondo-myeon	4347	3304232	
2104054	Yeongseon 1(il)-dong	4340	2104054	
3811334	Jinjeon-myeon	4331	3811334	
3803043	Myeongseok-myeon	4321	3803043	
3204052	Songjeong-dong	4317	3204052	
3631041	Daejeon-myeon	4317	3631041	
3533034	Anseong-myeon	4316	3533034	
3104157	Anyang 7(chil)-dong	4308	3104157	
3138038	Yangdong-myeon	4298	3138038	
3635033	Geumsan-myeon	4285	3635033	
3803031	Naedong-myeon	4282	3803031	
3204055	Dongho-dong	4276	3204055	
3732037	Geumseong-myeon	4267	3732037	
3333036	Iwon-myeon	4265	3333036	
3602054	Chungmu-dong	4264	3602054	
3602051	Dongmun-dong	4261	3602051	
3604058	Yeongsan-dong	4251	3604058	
3239031	Nam-myeon	4229	3239031	
3811553	Chungmu-dong	4227	3811553	
3302038	Geumga-myeon	4226	3302038	
2332033	Baengnyeong-myeon	4216	2332033	
3648011	Jido-eup	4215	3648011	
3604042	Bonghwang-myeon	4206	3604042	
3237033	Sangseo-myeon	4198	3237033	
3631034	Changpyeong-myeon	4198	3631034	
3401134	Seongnam-myeon	4196	3401134	
3836042	Okjong-myeon	4188	3836042	
3506034	Baekgu-myeon	4172	3506034	
3438035	Wonbuk-myeon	4170	3438035	
2231032	Habin-myeon	4162	2231032	
2301057	Yulmok-dong	4156	2301057	
3304133	Gadeok-myeon	4149	3304133	
3736032	Punggak-myeon	4149	3736032	
3707031	Cheongtong-myeon	4148	3707031	
3437039	Sinam-myeon	4147	3437039	
3811360	Seongho-dong	4146	3811360	
3404031	Songak-myeon	4140	3404031	
3603051	Hyang-dong	4139	3603051	
3639031	Gundong-myeon	4139	3639031	
3708033	Nakdong-myeon	4138	3708033	
3304135	Munui-myeon	4134	3304135	
3436039	Guhang-myeon	4133	3436039	
3201052	Gyo-dong	4125	3201052	
3708035	Gongseong-myeon	4122	3708035	
3406034	Sangwol-myeon	4118	3406034	
2301060	Bukseong-dong	4116	2301060	
3739037	Gisan-myeon	4116	3739037	
3710034	Namsan-myeon	4107	3710034	
3702031	Yangbuk-myeon	4106	3702031	
2901038	Jeondong-myeon	4101	2901038	
3707037	Imgo-myeon	4100	3707037	
2301063	Yongyu-dong	4090	2301063	
3533032	Seolcheon-myeon	4085	3533032	
3640042	Munnae-myeon	4083	3640042	
3902053	Jungang-dong	4082	3902053	
3706058	Yeongju 2(i)-dong	4081	3706058	
3707054	Wansan-dong	4066	3707054	
3643033	Hakgyo-myeon	4062	3643033	
3645036	Hwangnyong-myeon	4056	3645036	
3739033	Gasan-myeon	4039	3739033	
3707032	Sinnyeong-myeon	4038	3707032	
3120036	Papyeong-myeon	4033	3120036	
3201037	Seo-myeon	4032	3201037	
3811333	Jinbuk-myeon	4030	3811333	
3433032	Eunsan-myeon	4029	3433032	
3635034	Dohwa-myeon	4026	3635034	
3833033	Daehap-myeon	4025	3833033	
3203033	Gujeong-myeon	4022	3203033	
3602056	Seogang-dong	4019	3602056	
3205056	Jangseong-dong	4001	3205056	
3604052	Yeonggang-dong	4000	3604052	
3302036	Angseong-myeon	3997	3302036	
3202032	Hojeo-myeon	3994	3202032	
3835031	Idong-myeon	3991	3835031	
3704031	Waryong-myeon	3983	3704031	
3636038	Deungnyang-myeon	3981	3636038	
3504057	Yeonji-dong	3979	3504057	
3204057	Balhan-dong	3970	3204057	
3835033	Samdong-myeon	3969	3835033	
3403036	Cheongna-myeon	3967	3403036	
3834040	Hoehwa-myeon	3952	3834040	
3506033	Yongji-myeon	3945	3506033	
3138032	Gangha-myeon	3942	3138032	
3204063	Mangsang-dong	3931	3204063	
3436038	Galsan-myeon	3923	3436038	
3808035	Danjang-myeon	3915	3808035	
3708056	Dongseong-dong	3898	3708056	
3431031	Geumseong-myeon	3893	3431031	
3241035	Ganghyeon-myeon	3882	3241035	
3113035	Joan-myeon	3879	3113035	
3231037	Seo-myeon	3878	3231037	
3835035	Nam-myeon	3877	3835035	
3901068	Iho-dong	3872	3901068	
3206059	Cheongho-dong	3870	3206059	
3705053	Wonpyeong 2(i)-dong	3869	3705053	
3644036	Yeomsan-myeon	3863	3644036	
3108055	Bosan-dong	3858	3108055	
3403034	Cheonbuk-myeon	3858	3403034	
3837036	Sicheon-myeon	3851	3837036	
3709012	Gaeun-eup	3849	3709012	
3504059	Sanggyo-dong	3846	3504059	
3803039	Daegok-myeon	3842	3803039	
3732044	Dain-myeon	3835	3732044	
3201054	Yaksamyeong-dong	3834	3201054	
3631040	Subuk-myeon	3834	3631040	
3231038	Bukbang-myeon	3829	3231038	
3832034	Daesan-myeon	3820	3832034	
3647032	Gogun-myeon	3812	3647032	
2331034	Hwado-myeon	3808	2331034	
3408035	Myeoncheon-myeon	3808	3408035	
3302039	Dongnyang-myeon	3801	3302039	
3406039	Gayagok-myeon	3800	3406039	
3535035	Osu-myeon	3799	3535035	
3504039	Taein-myeon	3794	3504039	
3203054	Okcheon-dong	3791	3203054	
3732038	Bongyang-myeon	3791	3732038	
3406035	Bujeok-myeon	3790	3406035	
2404051	Jungheung 1(il)-dong	3786	2404051	
3703037	Daehang-myeon	3778	3703037	
3203035	Okgye-myeon	3777	3203035	
3640041	Sani-myeon	3774	3640041	
3137035	Buk-myeon	3769	3137035	
3636037	Joseong-myeon	3767	3636037	
3604036	Dasi-myeon	3756	3604036	
3835037	Gohyeon-myeon	3754	3835037	
3404038	Seonjang-myeon	3753	3404038	
3834042	Donghae-myeon	3749	3834042	
3709036	Maseong-myeon	3748	3709036	
3811351	Hyeon-dong	3740	3811351	
3708031	Sabeol-myeon	3736	3708031	
2404054	Jungang-dong	3733	2404054	
3641033	Sinbuk-myeon	3733	3641033	
2331037	Hajeom-myeon	3729	2331037	
3128038	Gangcheon-myeon	3725	3128038	
3504054	Sigi-dong	3724	3504054	
3836036	Geumnam-myeon	3724	3836036	
3839040	Gajo-myeon	3724	3839040	
3138037	Cheongun-myeon	3721	3138037	
3643038	Worya-myeon	3717	3643038	
3505011	Unbong-eup	3715	3505011	
3505052	Jukhang-dong	3711	3505052	
3604060	Ichang-dong	3703	3604060	
2201069	Daebong 2(i)-dong	3696	2201069	
2901032	YeonDong-myeon	3690	2901032	
3601064	Manho-dong	3687	3601064	
3647033	Uisin-myeon	3683	3647033	
3737037	Ssangnim-myeon	3682	3737037	
3833042	Bugok-myeon	3682	3833042	
3710036	Namcheon-myeon	3681	3710036	
3637035	Neungju-myeon	3680	3637035	
3240032	Jugwang-myeon	3671	3240032	
3118060	Choi-dong	3669	3118060	
3805052	Myeongjeong-dong	3663	3805052	
3231034	Seoseok-myeon	3662	3231034	
3806035	Gonyang-myeon	3648	3806035	
3538034	Gyehwa-myeon	3647	3538034	
3902054	Cheonji-dong	3645	3902054	
3124045	Dongtan-myeon	3639	3124045	
3502068	Gaejeong-dong	3637	3502068	
3703034	Gammun-myeon	3637	3703034	
3335032	Chopyeong-myeon	3636	3335032	
3118059	Chungung-dong	3630	3118059	
3731032	Hyoryeong-myeon	3630	3731032	
3233036	Jucheon-myeon	3625	3233036	
2631036	Dudong-myeon	3620	2631036	
3204059	Mukho-dong	3619	3204059	
3704034	Pungcheon-myeon	3619	3704034	
3641038	Haksan-myeon	3616	3641038	
3205062	Mungoksodo-dong	3611	3205062	
3806037	Seopo-myeon	3593	3806037	
3638013	Daedeok-eup	3589	3638013	
3646012	Geumil-eup	3589	3646012	
3201036	Namsan-myeon	3585	3201036	
3736037	Maejeon-myeon	3570	3736037	
3236012	Gimhwa-eup	3569	3236012	
3435033	Jeongsan-myeon	3564	3435033	
3701157	Jecheol-dong	3564	3701157	
2331035	Yangdo-myeon	3556	2331035	
3705036	Jangcheon-myeon	3556	3705036	
3647034	Imhoe-myeon	3554	3647034	
3505051	Dongchung-dong	3552	3505051	
3809032	Dongbu-myeon	3547	3809032	
2302064	Geumchang-dong	3543	2302064	
3648036	Heuksan-myeon	3539	3648036	
3603062	Jungang-dong	3538	3603062	
3302034	Sinni-myeon	3534	3302034	
3436032	Geumma-myeon	3531	3436032	
3902062	Yerae-dong	3529	3902062	
3135031	Gunnam-myeon	3519	3135031	
3537038	Daesan-myeon	3517	3537038	
3405035	Seongyeon-myeon	3504	3405035	
3503039	Yeosan-myeon	3504	3503039	
3406033	Noseong-myeon	3501	3406033	
3808034	Sannae-myeon	3496	3808034	
3436033	Hongdong-myeon	3481	3436033	
3138036	Danwol-myeon	3462	3138036	
3202038	Sillim-myeon	3462	3202038	
3641034	Sijong-myeon	3457	3641034	
3836032	Agyang-myeon	3457	3836032	
3206052	Dongmyeong-dong	3454	3206052	
3604040	Sanpo-myeon	3453	3604040	
2112058	Gadeokdo-dong	3451	2112058	
3235014	Sindong-eup	3449	3235014	
3832033	Beopsu-myeon	3449	3832033	
3738032	Yongam-myeon	3441	3738032	
3502060	Jungang-dong	3439	3502060	
3231035	Dong-myeon	3437	3231035	
2101052	Donggwang-dong	3430	2101052	
3235035	Imgye-myeon	3429	3235035	
2302059	Songnim 2(i)-dong	3428	2302059	
3337032	Wonnam-myeon	3419	3337032	
3334031	Yongsan-myeon	3410	3334031	
3238031	Nam-myeon	3407	3238031	
3502040	Okseo-myeon	3395	3502040	
1113069	Namgajwa 1(il)-dong	3389	1113069	
3504052	Jangmyeong-dong	3384	3504052	
3537040	Heungdeok-myeon	3382	3537040	
3641036	Gunseo-myeon	3377	3641036	
3502037	Seongsan-myeon	3376	3502037	
3740041	Pungyang-myeon	3370	3740041	
3648034	Bigeum-myeon	3363	3648034	
3840043	Samga-myeon	3361	3840043	
3503051	Jungang-dong	3360	3503051	
3402031	Iin-myeon	3359	3402031	
3537033	Mujang-myeon	3359	3537033	
3302041	Eomjeong-myeon	3358	3302041	
3704038	Imha-myeon	3357	3704038	
3738039	Wolhang-myeon	3347	3738039	
3809035	Dundeok-myeon	3347	3809035	
3433043	Sedo-myeon	3346	3433043	
3702035	Seo-myeon	3344	3702035	
2201061	Seongnae 3(sam)-dong	3340	2201061	
3402032	Tancheon-myeon	3335	3402032	
3707040	Daechang-myeon	3329	3707040	
1102055	Myeong-dong	3328	1102055	
3646032	Sinji-myeon	3328	3646032	
3704032	Bukhu-myeon	3328	3704032	
3231039	Nae-myeon	3326	3231039	
3640032	Hwasan-myeon	3326	3640032	
3703036	Bongsan-myeon	3321	3703036	
3710033	Yongseong-myeon	3317	3710033	
3603034	Nagan-myeon	3314	3603034	
3433044	Seokseong-myeon	3307	3433044	
3431038	Boksu-myeon	3304	3431038	
3808037	Chodong-myeon	3302	3808037	
3502032	Hoehyeon-myeon	3301	3502032	
3643031	Sonbul-myeon	3292	3643031	
3206060	Daepo-dong	3291	3206060	
3703032	Nam-myeon	3285	3703032	
3204065	Samhwa-dong	3281	3204065	
3431037	Jinsan-myeon	3274	3431037	
2631037	Duseo-myeon	3273	2631037	
3637042	Dong-myeon	3273	3637042	
3334040	Simcheon-myeon	3268	3334040	
3805032	Dosan-myeon	3267	3805032	
3334036	Yanggang-myeon	3264	3334036	
3647035	Jisan-myeon	3262	3647035	
3803032	Jeongchon-myeon	3260	3803032	
3336037	Cheongan-myeon	3256	3336037	
3810032	Wondong-myeon	3256	3810032	
3436037	Seobu-myeon	3250	3436037	
3333031	Dongi-myeon	3248	3333031	
3203031	Seongsan-myeon	3242	3203031	
3503038	Mangseong-myeon	3238	3503038	
3232036	Gonggeun-myeon	3237	3232036	
3635040	Gwayeok-myeon	3237	3635040	
3239034	Seohwa-myeon	3236	3239034	
3338034	Yeongchun-myeon	3233	3338034	
3402040	Sinpung-myeon	3233	3402040	
3433042	Jangam-myeon	3232	3433042	
3437033	Gwangsi-myeon	3232	3437033	
3635031	Pungyang-myeon	3219	3635031	
3205055	Gumunso-dong	3215	3205055	
3535038	Gwanchon-myeon	3215	3535038	
3709060	Jeomchon 4(sa)-dong	3214	3709060	
3235032	Nam-myeon	3212	3235032	
3640037	Okcheon-myeon	3212	3640037	
3603031	Juam-myeon	3211	3603031	
3603060	Jeojeon-dong	3199	3603060	
3736036	Geumcheon-myeon	3197	3736036	
3434040	Biin-myeon	3191	3434040	
3901051	Ildo 1(il)-dong	3190	3901051	
3121038	Yul-myeon	3189	3121038	
3831039	Burim-myeon	3183	3831039	
3502011	Okgu-eup	3178	3502011	
3437032	Sinyang-myeon	3173	3437032	
3333035	Cheongsan-myeon	3172	3333035	
3201053	Jowun-dong	3161	3201053	
3436034	Janggok-myeon	3155	3436034	
3646031	Gunoe-myeon	3155	3646031	
3742012	Pyeonghae-eup	3149	3742012	
3706035	Anjeong-myeon	3145	3706035	
3433036	Hongsan-myeon	3143	3433036	
3433041	Imcheon-myeon	3135	3433041	
3741031	Murya-myeon	3133	3741031	
3836037	Geumseong-myeon	3124	3836037	
3127040	Gwanin-myeon	3123	3127040	
3405033	Palbong-myeon	3121	3405033	
3302032	Suanbo-myeon	3120	3302032	
3502036	Gaejeong-myeon	3113	3502036	
3503037	Nangsan-myeon	3093	3503037	
3709032	Sanyang-myeon	3092	3709032	
3707033	Hwasan-myeon	3090	3707033	
3337031	Soi-myeon	3087	3337031	
3808051	Naeil-dong	3085	3808051	
3640033	Hyeonsan-myeon	3083	3640033	
3531039	Hwasan-myeon	3079	3531039	
3135036	Sinseo-myeon	3072	3135036	
3303036	Baegun-myeon	3069	3303036	
3127041	Hwahyeon-myeon	3066	3127041	
3639037	Seongjeon-myeon	3063	3639037	
3642032	Mongtan-myeon	3060	3642032	
3706039	Buseok-myeon	3054	3706039	
3604032	Wanggok-myeon	3052	3604032	
3402039	Sagok-myeon	3051	3402039	
3202033	Jijeong-myeon	3049	3202033	
3635042	Donggang-myeon	3046	3635042	
